INFO:root:Namespace(accumulate=None, batch_size=32, bert_dataset='wiki_cn_cased', bert_model='bert_12_768_12', dev_batch_size=8, dtype='float32', epochs=3, epsilon=1e-06, gpu=None, log_interval=10, lr=2e-05, max_len=128, model_parameters=None, only_inference=False, optimizer='bertadam', output_dir='./output_dir', pad=False, pretrained_bert_parameters=None, seed=3, task_name='LCQMC', warmup_ratio=0.1)
INFO:root:processing dataset...
WARNING:py.warnings:/cluster/home/it_stu116/.local/lib/python3.7/site-packages/gluonnlp/data/batchify/batchify.py:235: UserWarning: Padding value is not given and will be set automatically to 0 in data.batchify.Pad(). Please check whether this is intended (e.g. value of padding index in the vocabulary).
  'Padding value is not given and will be set automatically to 0 '

WARNING:py.warnings:/cluster/home/it_stu116/.local/lib/python3.7/site-packages/gluonnlp/data/sampler.py:352: UserWarning: Some buckets are empty and will be removed. Unused bucket keys=[116]
  str(unused_bucket_keys))

INFO:root:Now we are doing BERT classification training on cpu(0)!
[12:55:45] src/base.cc:49: GPU context requested, but no GPUs found.
INFO:root:[Epoch 2 Batch 680/7467] loss=0.1692, lr=0.0000162, metrics:accuracy:0.9313
INFO:root:[Epoch 2 Batch 690/7467] loss=0.1817, lr=0.0000161, metrics:accuracy:0.9314
INFO:root:[Epoch 2 Batch 700/7467] loss=0.1902, lr=0.0000161, metrics:accuracy:0.9315
INFO:root:[Epoch 2 Batch 710/7467] loss=0.1853, lr=0.0000161, metrics:accuracy:0.9314
INFO:root:[Epoch 2 Batch 720/7467] loss=0.1536, lr=0.0000161, metrics:accuracy:0.9316
INFO:root:[Epoch 2 Batch 730/7467] loss=0.1632, lr=0.0000161, metrics:accuracy:0.9319
INFO:root:[Epoch 2 Batch 740/7467] loss=0.1815, lr=0.0000161, metrics:accuracy:0.9318
INFO:root:[Epoch 2 Batch 750/7467] loss=0.1871, lr=0.0000161, metrics:accuracy:0.9317
INFO:root:[Epoch 2 Batch 760/7467] loss=0.1969, lr=0.0000161, metrics:accuracy:0.9316
INFO:root:[Epoch 2 Batch 770/7467] loss=0.1441, lr=0.0000161, metrics:accuracy:0.9319
INFO:root:[Epoch 2 Batch 780/7467] loss=0.1632, lr=0.0000161, metrics:accuracy:0.9320
INFO:root:[Epoch 2 Batch 790/7467] loss=0.1771, lr=0.0000161, metrics:accuracy:0.9319
INFO:root:[Epoch 2 Batch 800/7467] loss=0.1732, lr=0.0000161, metrics:accuracy:0.9318
INFO:root:[Epoch 2 Batch 810/7467] loss=0.1516, lr=0.0000161, metrics:accuracy:0.9319
INFO:root:[Epoch 2 Batch 820/7467] loss=0.1276, lr=0.0000161, metrics:accuracy:0.9322
INFO:root:[Epoch 2 Batch 830/7467] loss=0.1724, lr=0.0000160, metrics:accuracy:0.9322
INFO:root:[Epoch 2 Batch 840/7467] loss=0.1453, lr=0.0000160, metrics:accuracy:0.9323
INFO:root:[Epoch 2 Batch 850/7467] loss=0.2497, lr=0.0000160, metrics:accuracy:0.9319
INFO:root:[Epoch 2 Batch 860/7467] loss=0.1766, lr=0.0000160, metrics:accuracy:0.9320
INFO:root:[Epoch 2 Batch 870/7467] loss=0.1898, lr=0.0000160, metrics:accuracy:0.9320
INFO:root:[Epoch 2 Batch 880/7467] loss=0.2380, lr=0.0000160, metrics:accuracy:0.9317
INFO:root:[Epoch 2 Batch 890/7467] loss=0.2105, lr=0.0000160, metrics:accuracy:0.9315
INFO:root:[Epoch 2 Batch 900/7467] loss=0.2425, lr=0.0000160, metrics:accuracy:0.9312
INFO:root:[Epoch 2 Batch 910/7467] loss=0.1873, lr=0.0000160, metrics:accuracy:0.9311
INFO:root:[Epoch 2 Batch 920/7467] loss=0.1318, lr=0.0000160, metrics:accuracy:0.9310
INFO:root:[Epoch 2 Batch 930/7467] loss=0.1595, lr=0.0000160, metrics:accuracy:0.9311
INFO:root:[Epoch 2 Batch 940/7467] loss=0.1072, lr=0.0000160, metrics:accuracy:0.9313
INFO:root:[Epoch 2 Batch 950/7467] loss=0.1634, lr=0.0000160, metrics:accuracy:0.9313
INFO:root:[Epoch 2 Batch 960/7467] loss=0.1913, lr=0.0000159, metrics:accuracy:0.9314
INFO:root:[Epoch 2 Batch 970/7467] loss=0.1841, lr=0.0000159, metrics:accuracy:0.9315
INFO:root:[Epoch 2 Batch 980/7467] loss=0.1502, lr=0.0000159, metrics:accuracy:0.9318
INFO:root:[Epoch 2 Batch 990/7467] loss=0.1926, lr=0.0000159, metrics:accuracy:0.9318
INFO:root:[Epoch 2 Batch 1000/7467] loss=0.1548, lr=0.0000159, metrics:accuracy:0.9317
INFO:root:[Epoch 2 Batch 1010/7467] loss=0.2881, lr=0.0000159, metrics:accuracy:0.9313
INFO:root:[Epoch 2 Batch 1020/7467] loss=0.2561, lr=0.0000159, metrics:accuracy:0.9309
INFO:root:[Epoch 2 Batch 1030/7467] loss=0.1979, lr=0.0000159, metrics:accuracy:0.9308
INFO:root:[Epoch 2 Batch 1040/7467] loss=0.2153, lr=0.0000159, metrics:accuracy:0.9305
INFO:root:[Epoch 2 Batch 1050/7467] loss=0.2136, lr=0.0000159, metrics:accuracy:0.9302
INFO:root:[Epoch 2 Batch 1060/7467] loss=0.1984, lr=0.0000159, metrics:accuracy:0.9301
INFO:root:[Epoch 2 Batch 1070/7467] loss=0.2340, lr=0.0000159, metrics:accuracy:0.9299
INFO:root:[Epoch 2 Batch 1080/7467] loss=0.1915, lr=0.0000159, metrics:accuracy:0.9299
INFO:root:[Epoch 2 Batch 1090/7467] loss=0.1701, lr=0.0000159, metrics:accuracy:0.9299
INFO:root:[Epoch 2 Batch 1100/7467] loss=0.1391, lr=0.0000158, metrics:accuracy:0.9301
INFO:root:[Epoch 2 Batch 1110/7467] loss=0.1283, lr=0.0000158, metrics:accuracy:0.9302
INFO:root:[Epoch 2 Batch 1120/7467] loss=0.1115, lr=0.0000158, metrics:accuracy:0.9305
INFO:root:[Epoch 2 Batch 1130/7467] loss=0.1844, lr=0.0000158, metrics:accuracy:0.9305
INFO:root:[Epoch 2 Batch 1140/7467] loss=0.2097, lr=0.0000158, metrics:accuracy:0.9304
INFO:root:[Epoch 2 Batch 1150/7467] loss=0.1575, lr=0.0000158, metrics:accuracy:0.9304
INFO:root:[Epoch 2 Batch 1160/7467] loss=0.2087, lr=0.0000158, metrics:accuracy:0.9303
INFO:root:[Epoch 2 Batch 1170/7467] loss=0.1891, lr=0.0000158, metrics:accuracy:0.9301
INFO:root:[Epoch 2 Batch 1180/7467] loss=0.2315, lr=0.0000158, metrics:accuracy:0.9298
INFO:root:[Epoch 2 Batch 1190/7467] loss=0.1946, lr=0.0000158, metrics:accuracy:0.9298
INFO:root:[Epoch 2 Batch 1200/7467] loss=0.2128, lr=0.0000158, metrics:accuracy:0.9296
INFO:root:[Epoch 2 Batch 1210/7467] loss=0.1866, lr=0.0000158, metrics:accuracy:0.9296
INFO:root:[Epoch 2 Batch 1220/7467] loss=0.1256, lr=0.0000158, metrics:accuracy:0.9298
INFO:root:[Epoch 2 Batch 1230/7467] loss=0.1449, lr=0.0000157, metrics:accuracy:0.9299
INFO:root:[Epoch 2 Batch 1240/7467] loss=0.1941, lr=0.0000157, metrics:accuracy:0.9299
INFO:root:[Epoch 2 Batch 1250/7467] loss=0.2208, lr=0.0000157, metrics:accuracy:0.9298
INFO:root:[Epoch 2 Batch 1260/7467] loss=0.1955, lr=0.0000157, metrics:accuracy:0.9297
INFO:root:[Epoch 2 Batch 1270/7467] loss=0.2142, lr=0.0000157, metrics:accuracy:0.9296
INFO:root:[Epoch 2 Batch 1280/7467] loss=0.1793, lr=0.0000157, metrics:accuracy:0.9295
INFO:root:[Epoch 2 Batch 1290/7467] loss=0.1726, lr=0.0000157, metrics:accuracy:0.9297
INFO:root:[Epoch 2 Batch 1300/7467] loss=0.1864, lr=0.0000157, metrics:accuracy:0.9297
INFO:root:[Epoch 2 Batch 1310/7467] loss=0.1858, lr=0.0000157, metrics:accuracy:0.9297
INFO:root:[Epoch 2 Batch 1320/7467] loss=0.1664, lr=0.0000157, metrics:accuracy:0.9298
INFO:root:[Epoch 2 Batch 1330/7467] loss=0.1975, lr=0.0000157, metrics:accuracy:0.9297
INFO:root:[Epoch 2 Batch 1340/7467] loss=0.1754, lr=0.0000157, metrics:accuracy:0.9297
INFO:root:[Epoch 2 Batch 1350/7467] loss=0.1862, lr=0.0000157, metrics:accuracy:0.9297
INFO:root:[Epoch 2 Batch 1360/7467] loss=0.1408, lr=0.0000157, metrics:accuracy:0.9298
INFO:root:[Epoch 2 Batch 1370/7467] loss=0.1843, lr=0.0000156, metrics:accuracy:0.9297
INFO:root:[Epoch 2 Batch 1380/7467] loss=0.1595, lr=0.0000156, metrics:accuracy:0.9298
INFO:root:[Epoch 2 Batch 1390/7467] loss=0.1385, lr=0.0000156, metrics:accuracy:0.9299
INFO:root:[Epoch 2 Batch 1400/7467] loss=0.1761, lr=0.0000156, metrics:accuracy:0.9298
INFO:root:[Epoch 2 Batch 1410/7467] loss=0.0893, lr=0.0000156, metrics:accuracy:0.9302
INFO:root:[Epoch 2 Batch 1420/7467] loss=0.1904, lr=0.0000156, metrics:accuracy:0.9302
INFO:root:[Epoch 2 Batch 1430/7467] loss=0.1856, lr=0.0000156, metrics:accuracy:0.9302
INFO:root:[Epoch 2 Batch 1440/7467] loss=0.1514, lr=0.0000156, metrics:accuracy:0.9303
INFO:root:[Epoch 2 Batch 1450/7467] loss=0.1463, lr=0.0000156, metrics:accuracy:0.9304
INFO:root:[Epoch 2 Batch 1460/7467] loss=0.1214, lr=0.0000156, metrics:accuracy:0.9305
INFO:root:[Epoch 2 Batch 1470/7467] loss=0.1392, lr=0.0000156, metrics:accuracy:0.9306
INFO:root:[Epoch 2 Batch 1480/7467] loss=0.1418, lr=0.0000156, metrics:accuracy:0.9307
INFO:root:[Epoch 2 Batch 1490/7467] loss=0.1757, lr=0.0000156, metrics:accuracy:0.9308
INFO:root:[Epoch 2 Batch 1500/7467] loss=0.1887, lr=0.0000155, metrics:accuracy:0.9307
INFO:root:[Epoch 2 Batch 1510/7467] loss=0.2398, lr=0.0000155, metrics:accuracy:0.9305
INFO:root:[Epoch 2 Batch 1520/7467] loss=0.1536, lr=0.0000155, metrics:accuracy:0.9306
INFO:root:[Epoch 2 Batch 1530/7467] loss=0.1602, lr=0.0000155, metrics:accuracy:0.9307
INFO:root:[Epoch 2 Batch 1540/7467] loss=0.1675, lr=0.0000155, metrics:accuracy:0.9307
INFO:root:[Epoch 2 Batch 1550/7467] loss=0.1674, lr=0.0000155, metrics:accuracy:0.9307
INFO:root:[Epoch 2 Batch 1560/7467] loss=0.1822, lr=0.0000155, metrics:accuracy:0.9307
INFO:root:[Epoch 2 Batch 1570/7467] loss=0.1725, lr=0.0000155, metrics:accuracy:0.9307
INFO:root:[Epoch 2 Batch 1580/7467] loss=0.1766, lr=0.0000155, metrics:accuracy:0.9308
INFO:root:[Epoch 2 Batch 1590/7467] loss=0.1503, lr=0.0000155, metrics:accuracy:0.9309
INFO:root:[Epoch 2 Batch 1600/7467] loss=0.2103, lr=0.0000155, metrics:accuracy:0.9308
INFO:root:[Epoch 2 Batch 1610/7467] loss=0.1483, lr=0.0000155, metrics:accuracy:0.9308
INFO:root:[Epoch 2 Batch 1620/7467] loss=0.1580, lr=0.0000155, metrics:accuracy:0.9308
INFO:root:[Epoch 2 Batch 1630/7467] loss=0.1539, lr=0.0000154, metrics:accuracy:0.9309
INFO:root:[Epoch 2 Batch 1640/7467] loss=0.1900, lr=0.0000154, metrics:accuracy:0.9309
INFO:root:[Epoch 2 Batch 1650/7467] loss=0.1842, lr=0.0000154, metrics:accuracy:0.9308
INFO:root:[Epoch 2 Batch 1660/7467] loss=0.2139, lr=0.0000154, metrics:accuracy:0.9307
INFO:root:[Epoch 2 Batch 1670/7467] loss=0.1989, lr=0.0000154, metrics:accuracy:0.9307
INFO:root:[Epoch 2 Batch 1680/7467] loss=0.1918, lr=0.0000154, metrics:accuracy:0.9306
INFO:root:[Epoch 2 Batch 1690/7467] loss=0.1864, lr=0.0000154, metrics:accuracy:0.9306
INFO:root:[Epoch 2 Batch 1700/7467] loss=0.1686, lr=0.0000154, metrics:accuracy:0.9306
INFO:root:[Epoch 2 Batch 1710/7467] loss=0.1917, lr=0.0000154, metrics:accuracy:0.9307
INFO:root:[Epoch 2 Batch 1720/7467] loss=0.1948, lr=0.0000154, metrics:accuracy:0.9307
INFO:root:[Epoch 2 Batch 1730/7467] loss=0.1287, lr=0.0000154, metrics:accuracy:0.9309
INFO:root:[Epoch 2 Batch 1740/7467] loss=0.1933, lr=0.0000154, metrics:accuracy:0.9308
INFO:root:[Epoch 2 Batch 1750/7467] loss=0.1922, lr=0.0000154, metrics:accuracy:0.9308
INFO:root:[Epoch 2 Batch 1760/7467] loss=0.1895, lr=0.0000154, metrics:accuracy:0.9308
INFO:root:[Epoch 2 Batch 1770/7467] loss=0.2110, lr=0.0000153, metrics:accuracy:0.9307
INFO:root:[Epoch 2 Batch 1780/7467] loss=0.1956, lr=0.0000153, metrics:accuracy:0.9308
INFO:root:[Epoch 2 Batch 1790/7467] loss=0.1733, lr=0.0000153, metrics:accuracy:0.9308
INFO:root:[Epoch 2 Batch 1800/7467] loss=0.1613, lr=0.0000153, metrics:accuracy:0.9308
INFO:root:[Epoch 2 Batch 1810/7467] loss=0.1653, lr=0.0000153, metrics:accuracy:0.9309
INFO:root:[Epoch 2 Batch 1820/7467] loss=0.1801, lr=0.0000153, metrics:accuracy:0.9309
INFO:root:[Epoch 2 Batch 1830/7467] loss=0.2546, lr=0.0000153, metrics:accuracy:0.9307
INFO:root:[Epoch 2 Batch 1840/7467] loss=0.1355, lr=0.0000153, metrics:accuracy:0.9308
INFO:root:[Epoch 2 Batch 1850/7467] loss=0.2142, lr=0.0000153, metrics:accuracy:0.9308
INFO:root:[Epoch 2 Batch 1860/7467] loss=0.1746, lr=0.0000153, metrics:accuracy:0.9308
INFO:root:[Epoch 2 Batch 1870/7467] loss=0.1932, lr=0.0000153, metrics:accuracy:0.9308
INFO:root:[Epoch 2 Batch 1880/7467] loss=0.1901, lr=0.0000153, metrics:accuracy:0.9308
INFO:root:[Epoch 2 Batch 1890/7467] loss=0.1749, lr=0.0000153, metrics:accuracy:0.9308
INFO:root:[Epoch 2 Batch 1900/7467] loss=0.2514, lr=0.0000152, metrics:accuracy:0.9306
INFO:root:[Epoch 2 Batch 1910/7467] loss=0.1565, lr=0.0000152, metrics:accuracy:0.9307
INFO:root:[Epoch 2 Batch 1920/7467] loss=0.1264, lr=0.0000152, metrics:accuracy:0.9308
INFO:root:[Epoch 2 Batch 1930/7467] loss=0.1402, lr=0.0000152, metrics:accuracy:0.9309
INFO:root:[Epoch 2 Batch 1940/7467] loss=0.1390, lr=0.0000152, metrics:accuracy:0.9310
INFO:root:[Epoch 2 Batch 1950/7467] loss=0.1760, lr=0.0000152, metrics:accuracy:0.9310
INFO:root:[Epoch 2 Batch 1960/7467] loss=0.2050, lr=0.0000152, metrics:accuracy:0.9310
INFO:root:[Epoch 2 Batch 1970/7467] loss=0.1491, lr=0.0000152, metrics:accuracy:0.9310
INFO:root:[Epoch 2 Batch 1980/7467] loss=0.1830, lr=0.0000152, metrics:accuracy:0.9311
INFO:root:[Epoch 2 Batch 1990/7467] loss=0.1300, lr=0.0000152, metrics:accuracy:0.9312
INFO:root:[Epoch 2 Batch 2000/7467] loss=0.1640, lr=0.0000152, metrics:accuracy:0.9312
INFO:root:[Epoch 2 Batch 2010/7467] loss=0.1908, lr=0.0000152, metrics:accuracy:0.9311
INFO:root:[Epoch 2 Batch 2020/7467] loss=0.1817, lr=0.0000152, metrics:accuracy:0.9312
INFO:root:[Epoch 2 Batch 2030/7467] loss=0.2120, lr=0.0000152, metrics:accuracy:0.9311
INFO:root:[Epoch 2 Batch 2040/7467] loss=0.1569, lr=0.0000151, metrics:accuracy:0.9311
INFO:root:[Epoch 2 Batch 2050/7467] loss=0.1716, lr=0.0000151, metrics:accuracy:0.9312
INFO:root:[Epoch 2 Batch 2060/7467] loss=0.1337, lr=0.0000151, metrics:accuracy:0.9313
INFO:root:[Epoch 2 Batch 2070/7467] loss=0.1819, lr=0.0000151, metrics:accuracy:0.9313
INFO:root:[Epoch 2 Batch 2080/7467] loss=0.1231, lr=0.0000151, metrics:accuracy:0.9314
INFO:root:[Epoch 2 Batch 2090/7467] loss=0.1969, lr=0.0000151, metrics:accuracy:0.9314
INFO:root:[Epoch 2 Batch 2100/7467] loss=0.1723, lr=0.0000151, metrics:accuracy:0.9313
INFO:root:[Epoch 2 Batch 2110/7467] loss=0.1314, lr=0.0000151, metrics:accuracy:0.9314
INFO:root:[Epoch 2 Batch 2120/7467] loss=0.1716, lr=0.0000151, metrics:accuracy:0.9314
INFO:root:[Epoch 2 Batch 2130/7467] loss=0.1922, lr=0.0000151, metrics:accuracy:0.9315
INFO:root:[Epoch 2 Batch 2140/7467] loss=0.1589, lr=0.0000151, metrics:accuracy:0.9315
INFO:root:[Epoch 2 Batch 2150/7467] loss=0.2591, lr=0.0000151, metrics:accuracy:0.9313
INFO:root:[Epoch 2 Batch 2160/7467] loss=0.1815, lr=0.0000151, metrics:accuracy:0.9313
INFO:root:[Epoch 2 Batch 2170/7467] loss=0.1701, lr=0.0000150, metrics:accuracy:0.9313
INFO:root:[Epoch 2 Batch 2180/7467] loss=0.1399, lr=0.0000150, metrics:accuracy:0.9314
INFO:root:[Epoch 2 Batch 2190/7467] loss=0.1879, lr=0.0000150, metrics:accuracy:0.9315
INFO:root:[Epoch 2 Batch 2200/7467] loss=0.1682, lr=0.0000150, metrics:accuracy:0.9315
INFO:root:[Epoch 2 Batch 2210/7467] loss=0.2128, lr=0.0000150, metrics:accuracy:0.9314
INFO:root:[Epoch 2 Batch 2220/7467] loss=0.2533, lr=0.0000150, metrics:accuracy:0.9313
INFO:root:[Epoch 2 Batch 2230/7467] loss=0.1788, lr=0.0000150, metrics:accuracy:0.9313
INFO:root:[Epoch 2 Batch 2240/7467] loss=0.2471, lr=0.0000150, metrics:accuracy:0.9311
INFO:root:[Epoch 2 Batch 2250/7467] loss=0.1567, lr=0.0000150, metrics:accuracy:0.9311
INFO:root:[Epoch 2 Batch 2260/7467] loss=0.1791, lr=0.0000150, metrics:accuracy:0.9311
INFO:root:[Epoch 2 Batch 2270/7467] loss=0.2030, lr=0.0000150, metrics:accuracy:0.9311
INFO:root:[Epoch 2 Batch 2280/7467] loss=0.2231, lr=0.0000150, metrics:accuracy:0.9311
INFO:root:[Epoch 2 Batch 2290/7467] loss=0.1628, lr=0.0000150, metrics:accuracy:0.9311
INFO:root:[Epoch 2 Batch 2300/7467] loss=0.1277, lr=0.0000150, metrics:accuracy:0.9312
INFO:root:[Epoch 2 Batch 2310/7467] loss=0.1127, lr=0.0000149, metrics:accuracy:0.9313
INFO:root:[Epoch 2 Batch 2320/7467] loss=0.1946, lr=0.0000149, metrics:accuracy:0.9313
INFO:root:[Epoch 2 Batch 2330/7467] loss=0.1751, lr=0.0000149, metrics:accuracy:0.9314
INFO:root:[Epoch 2 Batch 2340/7467] loss=0.1333, lr=0.0000149, metrics:accuracy:0.9314
INFO:root:[Epoch 2 Batch 2350/7467] loss=0.1899, lr=0.0000149, metrics:accuracy:0.9314
INFO:root:[Epoch 2 Batch 2360/7467] loss=0.1735, lr=0.0000149, metrics:accuracy:0.9314
INFO:root:[Epoch 2 Batch 2370/7467] loss=0.1438, lr=0.0000149, metrics:accuracy:0.9314
INFO:root:[Epoch 2 Batch 2380/7467] loss=0.2454, lr=0.0000149, metrics:accuracy:0.9313
INFO:root:[Epoch 2 Batch 2390/7467] loss=0.1391, lr=0.0000149, metrics:accuracy:0.9313
INFO:root:[Epoch 2 Batch 2400/7467] loss=0.2396, lr=0.0000149, metrics:accuracy:0.9312
INFO:root:[Epoch 2 Batch 2410/7467] loss=0.2481, lr=0.0000149, metrics:accuracy:0.9311
INFO:root:[Epoch 2 Batch 2420/7467] loss=0.1723, lr=0.0000149, metrics:accuracy:0.9311
INFO:root:[Epoch 2 Batch 2430/7467] loss=0.2164, lr=0.0000149, metrics:accuracy:0.9310
INFO:root:[Epoch 2 Batch 2440/7467] loss=0.1829, lr=0.0000148, metrics:accuracy:0.9310
INFO:root:[Epoch 2 Batch 2450/7467] loss=0.1479, lr=0.0000148, metrics:accuracy:0.9310
INFO:root:[Epoch 2 Batch 2460/7467] loss=0.1451, lr=0.0000148, metrics:accuracy:0.9310
INFO:root:[Epoch 2 Batch 2470/7467] loss=0.1840, lr=0.0000148, metrics:accuracy:0.9310
INFO:root:[Epoch 2 Batch 2480/7467] loss=0.2153, lr=0.0000148, metrics:accuracy:0.9310
INFO:root:[Epoch 2 Batch 2490/7467] loss=0.1440, lr=0.0000148, metrics:accuracy:0.9311
INFO:root:[Epoch 2 Batch 2500/7467] loss=0.2056, lr=0.0000148, metrics:accuracy:0.9310
INFO:root:[Epoch 2 Batch 2510/7467] loss=0.1395, lr=0.0000148, metrics:accuracy:0.9311
INFO:root:[Epoch 2 Batch 2520/7467] loss=0.1881, lr=0.0000148, metrics:accuracy:0.9311
INFO:root:[Epoch 2 Batch 2530/7467] loss=0.1847, lr=0.0000148, metrics:accuracy:0.9311
INFO:root:[Epoch 2 Batch 2540/7467] loss=0.1386, lr=0.0000148, metrics:accuracy:0.9312
INFO:root:[Epoch 2 Batch 2550/7467] loss=0.2080, lr=0.0000148, metrics:accuracy:0.9312
INFO:root:[Epoch 2 Batch 2560/7467] loss=0.1929, lr=0.0000148, metrics:accuracy:0.9311
INFO:root:[Epoch 2 Batch 2570/7467] loss=0.1473, lr=0.0000147, metrics:accuracy:0.9312
INFO:root:[Epoch 2 Batch 2580/7467] loss=0.2686, lr=0.0000147, metrics:accuracy:0.9311
INFO:root:[Epoch 2 Batch 2590/7467] loss=0.2416, lr=0.0000147, metrics:accuracy:0.9310
INFO:root:[Epoch 2 Batch 2600/7467] loss=0.1805, lr=0.0000147, metrics:accuracy:0.9310
INFO:root:[Epoch 2 Batch 2610/7467] loss=0.1484, lr=0.0000147, metrics:accuracy:0.9311
INFO:root:[Epoch 2 Batch 2620/7467] loss=0.1261, lr=0.0000147, metrics:accuracy:0.9311
INFO:root:[Epoch 2 Batch 2630/7467] loss=0.1958, lr=0.0000147, metrics:accuracy:0.9310
INFO:root:[Epoch 2 Batch 2640/7467] loss=0.1416, lr=0.0000147, metrics:accuracy:0.9311
INFO:root:[Epoch 2 Batch 2650/7467] loss=0.2319, lr=0.0000147, metrics:accuracy:0.9310
INFO:root:[Epoch 2 Batch 2660/7467] loss=0.2056, lr=0.0000147, metrics:accuracy:0.9310
INFO:root:[Epoch 2 Batch 2670/7467] loss=0.2077, lr=0.0000147, metrics:accuracy:0.9309
INFO:root:[Epoch 2 Batch 2680/7467] loss=0.1880, lr=0.0000147, metrics:accuracy:0.9309
INFO:root:[Epoch 2 Batch 2690/7467] loss=0.1934, lr=0.0000147, metrics:accuracy:0.9309
INFO:root:[Epoch 2 Batch 2700/7467] loss=0.1550, lr=0.0000147, metrics:accuracy:0.9309
INFO:root:[Epoch 2 Batch 2710/7467] loss=0.1287, lr=0.0000146, metrics:accuracy:0.9310
INFO:root:[Epoch 2 Batch 2720/7467] loss=0.2240, lr=0.0000146, metrics:accuracy:0.9310
INFO:root:[Epoch 2 Batch 2730/7467] loss=0.1376, lr=0.0000146, metrics:accuracy:0.9310
INFO:root:[Epoch 2 Batch 2740/7467] loss=0.1542, lr=0.0000146, metrics:accuracy:0.9310
INFO:root:[Epoch 2 Batch 2750/7467] loss=0.1660, lr=0.0000146, metrics:accuracy:0.9310
INFO:root:[Epoch 2 Batch 2760/7467] loss=0.1804, lr=0.0000146, metrics:accuracy:0.9310
INFO:root:[Epoch 2 Batch 2770/7467] loss=0.2329, lr=0.0000146, metrics:accuracy:0.9310
INFO:root:[Epoch 2 Batch 2780/7467] loss=0.1897, lr=0.0000146, metrics:accuracy:0.9310
INFO:root:[Epoch 2 Batch 2790/7467] loss=0.1711, lr=0.0000146, metrics:accuracy:0.9310
INFO:root:[Epoch 2 Batch 2800/7467] loss=0.2113, lr=0.0000146, metrics:accuracy:0.9310
INFO:root:[Epoch 2 Batch 2810/7467] loss=0.1714, lr=0.0000146, metrics:accuracy:0.9309
INFO:root:[Epoch 2 Batch 2820/7467] loss=0.2058, lr=0.0000146, metrics:accuracy:0.9309
INFO:root:[Epoch 2 Batch 2830/7467] loss=0.1915, lr=0.0000146, metrics:accuracy:0.9309
INFO:root:[Epoch 2 Batch 2840/7467] loss=0.1807, lr=0.0000145, metrics:accuracy:0.9309
INFO:root:[Epoch 2 Batch 2850/7467] loss=0.1607, lr=0.0000145, metrics:accuracy:0.9309
INFO:root:[Epoch 2 Batch 2860/7467] loss=0.2085, lr=0.0000145, metrics:accuracy:0.9308
INFO:root:[Epoch 2 Batch 2870/7467] loss=0.1528, lr=0.0000145, metrics:accuracy:0.9309
INFO:root:[Epoch 2 Batch 2880/7467] loss=0.1334, lr=0.0000145, metrics:accuracy:0.9309
INFO:root:[Epoch 2 Batch 2890/7467] loss=0.1625, lr=0.0000145, metrics:accuracy:0.9310
INFO:root:[Epoch 2 Batch 2900/7467] loss=0.2030, lr=0.0000145, metrics:accuracy:0.9310
INFO:root:[Epoch 2 Batch 2910/7467] loss=0.1718, lr=0.0000145, metrics:accuracy:0.9310
INFO:root:[Epoch 2 Batch 2920/7467] loss=0.1572, lr=0.0000145, metrics:accuracy:0.9310
INFO:root:[Epoch 2 Batch 2930/7467] loss=0.1898, lr=0.0000145, metrics:accuracy:0.9310
INFO:root:[Epoch 2 Batch 2940/7467] loss=0.1681, lr=0.0000145, metrics:accuracy:0.9310
INFO:root:[Epoch 2 Batch 2950/7467] loss=0.1639, lr=0.0000145, metrics:accuracy:0.9310
INFO:root:[Epoch 2 Batch 2960/7467] loss=0.1608, lr=0.0000145, metrics:accuracy:0.9311
INFO:root:[Epoch 2 Batch 2970/7467] loss=0.1746, lr=0.0000145, metrics:accuracy:0.9312
INFO:root:[Epoch 2 Batch 2980/7467] loss=0.1785, lr=0.0000144, metrics:accuracy:0.9312
INFO:root:[Epoch 2 Batch 2990/7467] loss=0.1805, lr=0.0000144, metrics:accuracy:0.9312
INFO:root:[Epoch 2 Batch 3000/7467] loss=0.1593, lr=0.0000144, metrics:accuracy:0.9312
INFO:root:[Epoch 2 Batch 3010/7467] loss=0.1524, lr=0.0000144, metrics:accuracy:0.9313
INFO:root:[Epoch 2 Batch 3020/7467] loss=0.1875, lr=0.0000144, metrics:accuracy:0.9313
INFO:root:[Epoch 2 Batch 3030/7467] loss=0.2263, lr=0.0000144, metrics:accuracy:0.9312
INFO:root:[Epoch 2 Batch 3040/7467] loss=0.1852, lr=0.0000144, metrics:accuracy:0.9312
INFO:root:[Epoch 2 Batch 3050/7467] loss=0.1569, lr=0.0000144, metrics:accuracy:0.9312
INFO:root:[Epoch 2 Batch 3060/7467] loss=0.1659, lr=0.0000144, metrics:accuracy:0.9312
INFO:root:[Epoch 2 Batch 3070/7467] loss=0.1959, lr=0.0000144, metrics:accuracy:0.9311
INFO:root:[Epoch 2 Batch 3080/7467] loss=0.1929, lr=0.0000144, metrics:accuracy:0.9311
INFO:root:[Epoch 2 Batch 3090/7467] loss=0.1565, lr=0.0000144, metrics:accuracy:0.9311
INFO:root:[Epoch 2 Batch 3100/7467] loss=0.1602, lr=0.0000144, metrics:accuracy:0.9311
INFO:root:[Epoch 2 Batch 3110/7467] loss=0.1581, lr=0.0000143, metrics:accuracy:0.9311
INFO:root:[Epoch 2 Batch 3120/7467] loss=0.1801, lr=0.0000143, metrics:accuracy:0.9312
